349	3	9	2	4	-1	-1
349	3	2	2	5	-1	-1
349	3	2	2	4	-1	-1
298	11	15	-1	-1	-1	-1
298	1	3	-1	-1	-1	-1
298	1	7	-1	-1	-1	-1
298	11	3	-1	-1	-1	-1
298	1	8	-1	-1	-1	-1
298	1	2	-1	-1	-1	-1
298	1	0	-1	-1	-1	-1
298	11	2	-1	-1	-1	-1
298	6	7	-1	-1	-1	-1
298	3	0	-1	-1	-1	-1
299	34	42	34	25	-1	-1
299	9	7	8	11	-1	-1
299	24	11	2	5	-1	-1
299	18	14	60	0	-1	-1
299	21	11	2	6	-1	-1
299	38	11	2	6	-1	-1
299	67	47	65	27	-1	-1
299	35	2	35	5	-1	-1
299	21	27	2	6	-1	-1
299	126	7	48	18	-1	-1
296	22	0	5	-1	-1	-1
296	10	52	5	-1	-1	-1
296	18	0	5	-1	-1	-1
296	21	0	5	-1	-1	-1
296	10	7	5	-1	-1	-1
296	10	2	5	-1	-1	-1
296	22	7	5	-1	-1	-1
296	2	0	5	-1	-1	-1
296	27	7	5	-1	-1	-1
296	35	0	4	-1	-1	-1
297	3	0	35	2	4	7
297	3	1	1	11	6	0
297	1	0	2	0	2	0
297	3	0	41	1	4	10
297	35	0	1	0	4	3
297	35	0	16	0	4	3
297	3	0	35	2	4	10
297	3	0	1	0	27	0
297	3	0	51	1	4	7
297	13	0	1	5	4	13
294	3	1	2	-1	-1	-1
294	5	7	8	-1	-1	-1
294	10	1	2	-1	-1	-1
294	5	7	15	-1	-1	-1
294	5	6	8	-1	-1	-1
294	3	0	2	-1	-1	-1
294	5	6	15	-1	-1	-1
294	3	9	2	-1	-1	-1
294	5	7	33	-1	-1	-1
294	3	1	11	-1	-1	-1
295	0	0	0	1	-1	-1
295	0	3	0	1	-1	-1
295	0	4	1	1	-1	-1
295	0	4	0	1	-1	-1
295	0	3	0	0	-1	-1
295	5	0	1	2	-1	-1
295	5	6	1	2	-1	-1
295	0	0	1	2	-1	-1
295	0	0	6	1	-1	-1
295	5	4	1	2	-1	-1
292	17	0	4	6	-1	-1
292	0	0	4	0	-1	-1
292	0	0	4	6	-1	-1
292	5	0	4	6	-1	-1
292	16	0	4	6	-1	-1
292	17	0	4	0	-1	-1
292	1	0	4	0	-1	-1
292	0	0	1	6	-1	-1
292	16	0	4	9	-1	-1
292	0	0	4	9	-1	-1
293	0	3	60	44	1	-1
293	0	3	32	21	1	-1
293	0	3	103	21	1	-1
293	0	3	6	12	4	-1
293	0	3	60	21	1	-1
293	2	3	32	21	1	-1
293	0	3	87	21	9	-1
293	0	3	151	73	4	-1
293	47	3	60	44	4	-1
293	12	3	131	21	6	-1
290	0	0	0	-1	-1	-1
290	7	5	4	-1	-1	-1
290	7	0	4	-1	-1	-1
290	7	0	0	-1	-1	-1
290	6	0	0	-1	-1	-1
290	0	0	1	-1	-1	-1
290	1	4	1	-1	-1	-1
290	7	5	1	-1	-1	-1
290	5	0	0	-1	-1	-1
290	5	5	4	-1	-1	-1
291	0	0	0	1	-1	-1
291	0	0	1	1	-1	-1
291	0	0	3	7	-1	-1
291	1	0	2	0	-1	-1
291	0	0	3	1	-1	-1
291	0	0	3	4	-1	-1
291	1	0	3	4	-1	-1
291	0	0	0	7	-1	-1
291	0	0	0	6	-1	-1
291	0	0	0	0	-1	-1
199	0	1	2	1	-1	-1
199	0	1	5	1	-1	-1
199	0	0	2	1	-1	-1
199	0	0	5	2	-1	-1
199	0	0	2	2	-1	-1
199	0	1	3	1	-1	-1
199	0	1	12	1	-1	-1
199	0	0	5	1	-1	-1
199	0	1	12	2	-1	-1
199	0	0	12	1	-1	-1
198	4	6	5	3	17	-1
198	6	6	15	2	0	-1
198	4	10	4	3	17	-1
198	23	10	4	4	17	-1
198	4	6	5	3	6	-1
198	58	6	5	3	7	-1
198	4	6	4	3	17	-1
198	4	6	5	4	6	-1
198	6	6	0	16	42	-1
198	4	6	4	5	17	-1
195	0	1	-1	-1	-1	-1
195	0	2	-1	-1	-1	-1
195	1	2	-1	-1	-1	-1
195	0	3	-1	-1	-1	-1
195	0	8	-1	-1	-1	-1
195	1	1	-1	-1	-1	-1
195	1	3	-1	-1	-1	-1
195	0	5	-1	-1	-1	-1
195	0	0	-1	-1	-1	-1
195	1	8	-1	-1	-1	-1
194	11	0	-1	-1	-1	-1
194	0	0	-1	-1	-1	-1
194	3	0	-1	-1	-1	-1
194	0	3	-1	-1	-1	-1
194	12	0	-1	-1	-1	-1
194	2	0	-1	-1	-1	-1
194	8	0	-1	-1	-1	-1
194	14	0	-1	-1	-1	-1
194	20	0	-1	-1	-1	-1
194	0	1	-1	-1	-1	-1
197	1	1	1	-1	-1	-1
197	1	0	1	-1	-1	-1
197	1	4	1	-1	-1	-1
197	1	2	1	-1	-1	-1
197	1	3	1	-1	-1	-1
197	3	1	1	-1	-1	-1
197	0	0	0	-1	-1	-1
197	6	2	0	-1	-1	-1
197	3	4	1	-1	-1	-1
197	6	0	0	-1	-1	-1
196	19	26	22	22	4	-1
196	6	4	3	4	4	-1
196	6	4	3	4	5	-1
196	14	2	3	0	4	-1
196	6	13	3	10	4	-1
196	6	11	6	10	4	-1
196	5	4	3	4	4	-1
196	6	13	3	4	4	-1
196	13	15	12	14	4	-1
196	5	11	6	0	35	-1
191	0	0	0	0	-1	-1
191	17	0	0	0	-1	-1
191	15	0	0	0	-1	-1
191	29	1	11	0	-1	-1
191	0	1	11	6	-1	-1
191	2	0	0	0	-1	-1
191	0	0	0	2	-1	-1
191	10	0	0	2	-1	-1
191	98	1	11	3	-1	-1
191	42	4	0	6	-1	-1
190	7	19	2	13	23	-1
190	7	2	2	2	2	-1
190	7	7	2	7	2	-1
190	7	1	2	2	2	-1
190	5	3	2	2	2	-1
190	5	2	2	2	2	-1
190	7	5	2	2	2	-1
190	13	2	2	2	2	-1
190	7	1	3	1	2	-1
190	13	1	2	2	2	-1
193	1	6	2	0	-1	-1
193	0	23	0	5	-1	-1
193	1	6	2	4	-1	-1
193	0	4	8	11	-1	-1
193	1	11	7	9	-1	-1
193	0	42	0	3	-1	-1
193	0	4	0	3	-1	-1
193	0	6	2	3	-1	-1
193	1	11	2	24	-1	-1
193	0	4	0	19	-1	-1
192	0	1	0	0	-1	-1
192	0	1	0	2	-1	-1
192	0	0	0	0	-1	-1
192	1	1	0	0	-1	-1
192	0	1	5	0	-1	-1
192	11	0	0	2	-1	-1
192	1	1	0	2	-1	-1
192	0	1	2	0	-1	-1
192	1	1	5	0	-1	-1
192	0	0	5	0	-1	-1
270	0	1	0	4	-1	-1
270	0	0	0	2	-1	-1
270	0	1	0	2	-1	-1
270	0	0	0	4	-1	-1
270	0	1	0	3	-1	-1
270	0	0	0	3	-1	-1
270	1	0	0	4	-1	-1
270	1	1	0	4	-1	-1
270	0	4	0	2	-1	-1
270	0	1	0	1	-1	-1
271	0	4	-1	-1	-1	-1
271	0	7	-1	-1	-1	-1
271	0	2	-1	-1	-1	-1
271	0	6	-1	-1	-1	-1
271	9	4	-1	-1	-1	-1
271	0	15	-1	-1	-1	-1
271	13	35	-1	-1	-1	-1
271	0	0	-1	-1	-1	-1
271	21	4	-1	-1	-1	-1
271	1	4	-1	-1	-1	-1
272	0	0	1	0	1	-1
272	0	0	1	10	0	-1
272	0	0	1	8	1	-1
272	0	0	1	0	0	-1
272	4	2	2	10	2	-1
272	0	0	1	0	3	-1
272	0	0	1	0	4	-1
272	0	0	2	0	4	-1
272	0	0	1	6	1	-1
272	0	11	3	6	8	-1
273	12	0	1	3	-1	-1
273	19	0	1	3	-1	-1
273	12	0	10	3	-1	-1
273	14	0	1	4	-1	-1
273	16	0	6	0	-1	-1
273	12	0	1	12	-1	-1
273	39	0	10	0	-1	-1
273	0	0	1	3	-1	-1
273	12	0	9	3	-1	-1
273	39	0	10	4	-1	-1
274	2	5	5	1	-1	-1
274	0	0	7	0	-1	-1
274	0	0	0	0	-1	-1
274	1	5	5	1	-1	-1
274	1	6	5	1	-1	-1
274	0	5	5	0	-1	-1
274	2	4	8	1	-1	-1
274	0	55	11	0	-1	-1
274	0	0	37	0	-1	-1
274	0	0	14	0	-1	-1
275	0	0	2	3	-1	-1
275	0	0	1	9	-1	-1
275	0	0	0	9	-1	-1
275	0	5	2	3	-1	-1
275	0	1	2	3	-1	-1
275	0	0	1	7	-1	-1
275	0	0	2	0	-1	-1
275	33	1	0	7	-1	-1
275	0	25	0	7	-1	-1
275	0	5	0	7	-1	-1
276	2	1	0	-1	-1	-1
276	2	6	0	-1	-1	-1
276	5	3	0	-1	-1	-1
276	0	1	0	-1	-1	-1
276	2	3	0	-1	-1	-1
276	2	2	0	-1	-1	-1
276	0	0	0	-1	-1	-1
276	2	0	0	-1	-1	-1
276	1	0	0	-1	-1	-1
276	1	6	0	-1	-1	-1
277	1	4	2	-1	-1	-1
277	1	4	0	-1	-1	-1
277	1	8	2	-1	-1	-1
277	11	19	10	-1	-1	-1
277	7	8	2	-1	-1	-1
277	1	5	0	-1	-1	-1
277	1	9	0	-1	-1	-1
277	11	19	12	-1	-1	-1
277	11	11	10	-1	-1	-1
277	7	4	2	-1	-1	-1
278	8	1	7	1	-1	-1
278	2	4	1	1	-1	-1
278	11	5	7	1	-1	-1
278	2	4	7	1	-1	-1
278	17	1	11	1	-1	-1
278	12	4	1	1	-1	-1
278	23	4	7	1	-1	-1
278	7	4	11	1	-1	-1
278	66	1	7	1	-1	-1
278	22	5	1	1	-1	-1
279	7	0	0	0	0	-1
279	0	0	0	0	0	-1
279	0	3	0	5	0	-1
279	8	1	0	5	1	-1
279	8	1	3	7	1	-1
279	8	1	0	7	1	-1
279	0	3	0	17	0	-1
279	0	3	0	7	0	-1
279	7	6	0	0	0	-1
279	4	0	0	12	0	-1
449	6	0	2	6	-1	-1
449	6	0	5	8	-1	-1
449	6	0	2	8	-1	-1
449	6	0	18	6	-1	-1
449	1	0	5	8	-1	-1
449	1	0	18	8	-1	-1
449	6	0	5	6	-1	-1
449	6	0	18	16	-1	-1
449	5	1	9	8	-1	-1
449	19	1	8	7	-1	-1
448	3	2	8	7	-1	-1
448	5	2	6	5	-1	-1
448	3	22	8	7	-1	-1
448	3	3	8	6	-1	-1
448	5	40	6	5	-1	-1
448	33	25	38	29	-1	-1
448	3	2	8	3	-1	-1
448	5	2	5	5	-1	-1
448	20	13	3	3	-1	-1
448	1	2	8	3	-1	-1
443	1	1	1	1	-1	-1
443	1	1	7	1	-1	-1
443	1	0	0	0	-1	-1
443	1	7	0	1	-1	-1
443	1	7	0	0	-1	-1
443	1	5	1	1	-1	-1
443	2	9	0	0	-1	-1
443	1	1	0	2	-1	-1
443	1	9	0	1	-1	-1
443	0	0	0	0	-1	-1
442	6	3	0	5	-1	-1
442	7	5	5	6	-1	-1
442	11	6	4	5	-1	-1
442	9	2	4	1	-1	-1
442	11	2	4	5	-1	-1
442	9	6	0	1	-1	-1
442	41	12	1	5	-1	-1
442	7	4	1	6	-1	-1
442	11	6	0	6	-1	-1
442	56	16	4	3	-1	-1
441	1	2	0	1	-1	-1
441	1	2	0	3	-1	-1
441	1	54	0	1	-1	-1
441	29	0	0	0	-1	-1
441	1	2	0	0	-1	-1
441	10	7	0	1	-1	-1
441	35	49	0	0	-1	-1
441	1	3	4	3	-1	-1
441	1	15	0	1	-1	-1
441	1	15	0	3	-1	-1
440	7	17	5	-1	-1	-1
440	20	2	0	-1	-1	-1
440	4	17	0	-1	-1	-1
440	20	17	0	-1	-1	-1
440	20	19	0	-1	-1	-1
440	7	2	5	-1	-1	-1
440	7	15	5	-1	-1	-1
440	7	21	5	-1	-1	-1
440	4	2	0	-1	-1	-1
440	4	19	5	-1	-1	-1
447	1	0	-1	-1	-1	-1
447	17	0	-1	-1	-1	-1
447	11	0	-1	-1	-1	-1
447	14	0	-1	-1	-1	-1
447	0	0	-1	-1	-1	-1
447	1	2	-1	-1	-1	-1
447	0	2	-1	-1	-1	-1
447	2	0	-1	-1	-1	-1
447	11	2	-1	-1	-1	-1
447	17	2	-1	-1	-1	-1
446	4	0	0	7	-1	-1
446	12	0	0	7	-1	-1
446	4	0	0	2	-1	-1
446	4	0	0	1	-1	-1
446	8	0	0	1	-1	-1
446	4	0	2	7	-1	-1
446	8	0	9	7	-1	-1
446	67	22	5	25	-1	-1
446	4	0	5	1	-1	-1
446	4	0	9	1	-1	-1
445	4	0	0	-1	-1	-1
445	4	1	5	-1	-1	-1
445	15	0	0	-1	-1	-1
445	1	1	5	-1	-1	-1
445	1	1	4	-1	-1	-1
445	4	1	4	-1	-1	-1
445	1	3	4	-1	-1	-1
445	3	0	2	-1	-1	-1
445	4	3	5	-1	-1	-1
445	4	0	5	-1	-1	-1
444	0	0	0	-1	-1	-1
444	0	3	0	-1	-1	-1
444	0	0	3	-1	-1	-1
444	0	0	1	-1	-1	-1
444	0	0	2	-1	-1	-1
444	2	0	0	-1	-1	-1
444	2	0	3	-1	-1	-1
444	7	0	0	-1	-1	-1
444	0	0	7	-1	-1	-1
444	8	0	0	-1	-1	-1
108	2	1	2	-1	-1	-1
108	2	1	1	-1	-1	-1
108	3	1	2	-1	-1	-1
108	2	1	0	-1	-1	-1
108	6	1	1	-1	-1	-1
108	2	4	2	-1	-1	-1
108	3	6	2	-1	-1	-1
108	2	1	11	-1	-1	-1
108	3	1	1	-1	-1	-1
108	3	1	11	-1	-1	-1
109	0	0	1	-1	-1	-1
109	0	1	1	-1	-1	-1
109	1	0	1	-1	-1	-1
109	0	0	2	-1	-1	-1
109	0	0	0	-1	-1	-1
109	1	0	2	-1	-1	-1
109	0	1	0	-1	-1	-1
109	0	7	2	-1	-1	-1
109	1	4	0	-1	-1	-1
109	1	1	1	-1	-1	-1
102	13	0	-1	-1	-1	-1
102	3	0	-1	-1	-1	-1
102	6	0	-1	-1	-1	-1
102	8	0	-1	-1	-1	-1
102	1	0	-1	-1	-1	-1
102	3	1	-1	-1	-1	-1
102	11	4	-1	-1	-1	-1
102	12	0	-1	-1	-1	-1
102	11	0	-1	-1	-1	-1
102	6	1	-1	-1	-1	-1
103	5	11	-1	-1	-1	-1
103	5	22	-1	-1	-1	-1
103	5	3	-1	-1	-1	-1
103	5	7	-1	-1	-1	-1
103	12	7	-1	-1	-1	-1
103	8	12	-1	-1	-1	-1
103	5	23	-1	-1	-1	-1
103	2	11	-1	-1	-1	-1
103	5	28	-1	-1	-1	-1
103	2	52	-1	-1	-1	-1
100	2	0	0	1	-1	-1
100	2	1	0	1	-1	-1
100	4	0	0	1	-1	-1
100	2	5	0	1	-1	-1
100	2	0	0	0	-1	-1
100	2	2	0	1	-1	-1
100	1	4	0	1	-1	-1
100	2	2	0	0	-1	-1
100	2	1	0	3	-1	-1
100	5	0	0	1	-1	-1
101	3	3	-1	-1	-1	-1
101	4	3	-1	-1	-1	-1
101	10	3	-1	-1	-1	-1
101	1	3	-1	-1	-1	-1
101	3	1	-1	-1	-1	-1
101	4	0	-1	-1	-1	-1
101	4	1	-1	-1	-1	-1
101	11	3	-1	-1	-1	-1
101	6	3	-1	-1	-1	-1
101	10	0	-1	-1	-1	-1
106	2	1	2	4	-1	-1
106	2	1	2	5	-1	-1
106	9	2	0	3	-1	-1
106	2	1	0	5	-1	-1
106	6	1	2	5	-1	-1
106	2	5	0	6	-1	-1
106	2	5	0	5	-1	-1
106	9	6	0	16	-1	-1
106	3	2	0	4	-1	-1
106	20	17	10	10	-1	-1
107	30	2	19	1	-1	-1
107	38	2	0	1	-1	-1
107	30	2	0	1	-1	-1
107	14	2	0	1	-1	-1
107	30	2	0	30	-1	-1
107	38	2	19	1	-1	-1
107	38	2	0	30	-1	-1
107	0	2	27	1	-1	-1
107	30	2	0	14	-1	-1
107	30	2	26	1	-1	-1
104	6	6	2	1	-1	-1
104	6	44	2	1	-1	-1
104	0	0	1	0	-1	-1
104	8	13	2	1	-1	-1
104	5	4	2	4	-1	-1
104	0	9	2	1	-1	-1
104	6	6	3	2	-1	-1
104	5	3	2	5	-1	-1
104	9	30	1	2	-1	-1
104	9	144	15	0	-1	-1
105	0	5	6	4	-1	-1
105	0	8	10	7	-1	-1
105	0	21	18	20	-1	-1
105	0	15	14	23	-1	-1
105	7	4	6	4	-1	-1
105	0	9	10	7	-1	-1
105	1	5	6	4	-1	-1
105	7	9	10	4	-1	-1
105	20	4	6	12	-1	-1
105	6	17	1	24	-1	-1
39	4	0	2	8	2	-1
39	2	1	5	3	5	-1
39	0	0	2	8	2	-1
39	2	1	2	3	5	-1
39	2	0	2	3	7	-1
39	2	1	5	3	6	-1
39	2	1	5	3	2	-1
39	2	1	2	3	6	-1
39	2	1	2	3	4	-1
39	2	1	2	3	11	-1
38	4	3	1	-1	-1	-1
38	2	3	1	-1	-1	-1
38	2	3	0	-1	-1	-1
38	2	3	2	-1	-1	-1
38	4	3	2	-1	-1	-1
38	0	3	0	-1	-1	-1
38	0	3	2	-1	-1	-1
38	4	3	0	-1	-1	-1
38	4	3	8	-1	-1	-1
38	0	3	1	-1	-1	-1
33	0	2	1	-1	-1	-1
33	0	0	1	-1	-1	-1
33	0	2	0	-1	-1	-1
33	0	1	1	-1	-1	-1
33	0	0	0	-1	-1	-1
33	0	1	0	-1	-1	-1
33	0	4	0	-1	-1	-1
33	0	3	1	-1	-1	-1
33	0	4	1	-1	-1	-1
33	2	2	0	-1	-1	-1
32	17	0	-1	-1	-1	-1
32	17	1	-1	-1	-1	-1
32	7	0	-1	-1	-1	-1
32	19	21	-1	-1	-1	-1
32	6	0	-1	-1	-1	-1
32	17	21	-1	-1	-1	-1
32	0	16	-1	-1	-1	-1
32	4	36	-1	-1	-1	-1
32	7	1	-1	-1	-1	-1
32	0	1	-1	-1	-1	-1
31	0	23	0	15	-1	-1
31	3	0	1	6	-1	-1
31	3	38	5	5	-1	-1
31	3	0	13	3	-1	-1
31	7	0	1	6	-1	-1
31	7	3	1	8	-1	-1
31	1	0	4	0	-1	-1
31	0	0	15	5	-1	-1
31	1	3	0	3	-1	-1
31	9	3	36	12	-1	-1
30	7	6	1	-1	-1	-1
30	7	0	1	-1	-1	-1
30	7	6	7	-1	-1	-1
30	0	6	1	-1	-1	-1
30	0	0	7	-1	-1	-1
30	7	36	1	-1	-1	-1
30	7	0	7	-1	-1	-1
30	0	0	1	-1	-1	-1
30	2	0	7	-1	-1	-1
30	8	0	1	-1	-1	-1
37	2	0	0	-1	-1	-1
37	0	0	0	-1	-1	-1
37	0	1	0	-1	-1	-1
37	1	3	1	-1	-1	-1
37	4	3	1	-1	-1	-1
37	2	0	3	-1	-1	-1
37	2	1	0	-1	-1	-1
37	1	0	0	-1	-1	-1
37	8	3	1	-1	-1	-1
37	0	0	3	-1	-1	-1
36	30	1	0	1	-1	-1
36	7	1	0	0	-1	-1
36	43	1	0	1	-1	-1
36	2	9	0	0	-1	-1
36	30	1	11	1	-1	-1
36	2	1	0	1	-1	-1
36	29	1	0	1	-1	-1
36	7	2	0	0	-1	-1
36	7	1	0	1	-1	-1
36	7	1	0	12	-1	-1
35	8	6	-1	-1	-1	-1
35	3	6	-1	-1	-1	-1
35	0	6	-1	-1	-1	-1
35	4	4	-1	-1	-1	-1
35	7	6	-1	-1	-1	-1
35	56	30	-1	-1	-1	-1
35	57	30	-1	-1	-1	-1
35	17	6	-1	-1	-1	-1
35	19	11	-1	-1	-1	-1
35	22	6	-1	-1	-1	-1
34	2	0	-1	-1	-1	-1
34	10	7	-1	-1	-1	-1
34	2	1	-1	-1	-1	-1
34	2	14	-1	-1	-1	-1
34	1	1	-1	-1	-1	-1
34	9	7	-1	-1	-1	-1
34	18	21	-1	-1	-1	-1
34	2	21	-1	-1	-1	-1
34	15	0	-1	-1	-1	-1
34	2	8	-1	-1	-1	-1
438	6	0	-1	-1	-1	-1
438	6	2	-1	-1	-1	-1
438	1	0	-1	-1	-1	-1
438	0	0	-1	-1	-1	-1
438	6	3	-1	-1	-1	-1
438	29	2	-1	-1	-1	-1
438	7	2	-1	-1	-1	-1
438	5	2	-1	-1	-1	-1
438	19	2	-1	-1	-1	-1
438	1	2	-1	-1	-1	-1
439	0	0	0	-1	-1	-1
439	2	3	2	-1	-1	-1
439	7	0	0	-1	-1	-1
439	2	15	6	-1	-1	-1
439	2	0	0	-1	-1	-1
439	7	2	6	-1	-1	-1
439	2	2	6	-1	-1	-1
439	7	2	0	-1	-1	-1
439	0	2	6	-1	-1	-1
439	7	9	5	-1	-1	-1
436	0	2	-1	-1	-1	-1
436	0	1	-1	-1	-1	-1
436	0	0	-1	-1	-1	-1
436	4	1	-1	-1	-1	-1
436	0	5	-1	-1	-1	-1
436	0	9	-1	-1	-1	-1
436	4	0	-1	-1	-1	-1
436	4	5	-1	-1	-1	-1
436	4	9	-1	-1	-1	-1
436	2	9	-1	-1	-1	-1
437	8	4	9	-1	-1	-1
437	7	30	7	-1	-1	-1
437	8	4	6	-1	-1	-1
437	7	30	1	-1	-1	-1
437	7	30	5	-1	-1	-1
437	8	4	0	-1	-1	-1
437	9	4	5	-1	-1	-1
437	8	4	7	-1	-1	-1
437	8	10	9	-1	-1	-1
437	8	4	5	-1	-1	-1
434	0	0	-1	-1	-1	-1
434	0	9	-1	-1	-1	-1
434	0	21	-1	-1	-1	-1
434	1	2	-1	-1	-1	-1
434	0	3	-1	-1	-1	-1
434	6	13	-1	-1	-1	-1
434	8	15	-1	-1	-1	-1
434	0	12	-1	-1	-1	-1
434	6	14	-1	-1	-1	-1
434	2	2	-1	-1	-1	-1
435	1	2	4	0	-1	-1
435	2	3	4	0	-1	-1
435	2	2	4	0	-1	-1
435	1	3	4	0	-1	-1
435	4	0	7	0	-1	-1
435	3	0	4	0	-1	-1
435	3	0	7	0	-1	-1
435	2	13	4	0	-1	-1
435	1	3	5	0	-1	-1
435	2	2	5	0	-1	-1
432	0	4	0	-1	-1	-1
432	17	4	0	-1	-1	-1
432	0	2	0	-1	-1	-1
432	2	4	0	-1	-1	-1
432	0	2	1	-1	-1	-1
432	2	2	0	-1	-1	-1
432	0	0	0	-1	-1	-1
432	5	4	0	-1	-1	-1
432	8	2	0	-1	-1	-1
432	9	4	0	-1	-1	-1
433	0	1	1	1	-1	-1
433	1	1	1	1	-1	-1
433	0	0	0	2	-1	-1
433	0	1	1	2	-1	-1
433	0	1	1	0	-1	-1
433	0	1	1	6	-1	-1
433	8	1	1	1	-1	-1
433	0	1	1	4	-1	-1
433	0	0	0	0	-1	-1
433	0	2	1	1	-1	-1
430	3	3	2	-1	-1	-1
430	4	4	4	-1	-1	-1
430	25	3	2	-1	-1	-1
430	3	3	1	-1	-1	-1
430	16	3	0	-1	-1	-1
430	4	3	1	-1	-1	-1
430	3	9	2	-1	-1	-1
430	21	3	2	-1	-1	-1
430	16	1	1	-1	-1	-1
430	10	5	2	-1	-1	-1
431	3	13	0	24	-1	-1
431	3	13	0	32	-1	-1
431	3	0	0	13	-1	-1
431	3	0	0	51	-1	-1
431	8	0	0	9	-1	-1
431	0	0	0	7	-1	-1
431	3	0	0	7	-1	-1
431	3	30	0	0	-1	-1
431	8	0	0	7	-1	-1
431	6	30	0	2	-1	-1
339	17	0	0	0	-1	-1
339	0	0	0	0	-1	-1
339	0	0	2	0	-1	-1
339	19	0	4	0	-1	-1
339	19	0	0	0	-1	-1
339	17	0	10	0	-1	-1
339	17	0	3	0	-1	-1
339	17	4	0	0	-1	-1
339	15	0	2	0	-1	-1
339	23	0	4	0	-1	-1
338	0	9	0	-1	-1	-1
338	4	3	0	-1	-1	-1
338	0	9	7	-1	-1	-1
338	6	9	0	-1	-1	-1
338	1	3	0	-1	-1	-1
338	1	3	7	-1	-1	-1
338	4	2	0	-1	-1	-1
338	0	3	0	-1	-1	-1
338	1	4	1	-1	-1	-1
338	0	2	0	-1	-1	-1
335	1	0	6	0	-1	-1
335	1	0	1	0	-1	-1
335	1	0	3	0	-1	-1
335	1	0	7	0	-1	-1
335	10	8	1	3	-1	-1
335	1	0	20	0	-1	-1
335	1	0	5	0	-1	-1
335	10	0	1	0	-1	-1
335	0	0	0	0	-1	-1
335	1	43	5	0	-1	-1
334	8	9	0	-1	-1	-1
334	8	12	0	-1	-1	-1
334	7	9	0	-1	-1	-1
334	18	2	1	-1	-1	-1
334	21	2	1	-1	-1	-1
334	22	2	0	-1	-1	-1
334	8	2	0	-1	-1	-1
334	5	2	1	-1	-1	-1
334	8	12	3	-1	-1	-1
334	21	1	1	-1	-1	-1
337	1	6	11	-1	-1	-1
337	4	7	6	-1	-1	-1
337	1	6	0	-1	-1	-1
337	21	6	0	-1	-1	-1
337	6	6	0	-1	-1	-1
